tissue	chrom	start1_bin	mid1_bin	end1_bin	start2_bin	mid2_bin	end2_bin	bin_distance	cate	contact_num
18	2	0	12	25	36	47	59	35	B-B	8150
18	2	0	12	25	61	65	70	53	B-B	11221
18	2	0	12	25	80	85	90	73	B-B	8542
18	2	0	12	25	94	98	102	86	B-B	7726
18	2	0	12	25	106	110	115	98	B-B	8940
18	2	0	12	25	116	116	117	104	B-B	1499
18	2	0	12	25	149	150	151	138	B-B	1772
18	2	0	12	25	177	177	178	165	B-B	1396
18	2	36	47	59	80	85	90	38	B-B	4194
18	2	36	47	59	94	98	102	51	B-B	7982
18	2	36	47	59	106	110	115	63	B-B	12507
18	2	36	47	59	116	116	117	69	B-B	2427
18	2	36	47	59	149	150	151	103	B-B	2400
18	2	36	47	59	177	177	178	130	B-B	2040
18	2	61	65	70	94	98	102	33	B-B	110
18	2	61	65	70	106	110	115	45	B-B	5018
18	2	61	65	70	116	116	117	51	B-B	1179
18	2	61	65	70	149	150	151	85	B-B	1219
18	2	61	65	70	177	177	178	112	B-B	873
18	2	80	85	90	149	150	151	65	B-B	1425
18	2	80	85	90	177	177	178	92	B-B	1196
18	2	94	98	102	149	150	151	52	B-B	678
18	2	94	98	102	177	177	178	79	B-B	675
18	2	106	110	115	149	150	151	40	B-B	762
18	2	106	110	115	177	177	178	67	B-B	1395
18	2	116	116	117	177	177	178	61	B-B	305
18	4	11	12	14	53	58	64	46	A-A	2844
18	4	11	12	14	82	85	89	73	A-A	1373
18	4	11	12	14	98	104	110	92	A-A	2991
18	4	11	12	14	116	130	144	118	A-A	4263
18	4	11	12	14	148	151	154	139	A-A	822
18	4	32	33	34	82	85	89	52	A-A	1187
18	4	32	33	34	98	104	110	71	A-A	1594
18	4	32	33	34	116	130	144	97	A-A	2588
18	4	32	33	34	148	151	154	118	A-A	406
18	4	41	45	49	82	85	89	40	A-A	1418
18	4	41	45	49	98	104	110	59	A-A	4554
18	4	41	45	49	116	130	144	85	A-A	11037
18	4	41	45	49	148	151	154	106	A-A	1775
18	4	53	58	64	98	104	110	46	A-A	5959
18	4	53	58	64	116	130	144	72	A-A	9341
18	4	53	58	64	148	151	154	93	A-A	1971
18	4	82	85	89	116	130	144	45	A-A	4243
18	4	82	85	89	148	151	154	66	A-A	1733
18	4	98	104	110	116	130	144	26	A-A	813
18	4	98	104	110	148	151	154	47	A-A	3662
18	4	0	5	11	49	51	53	46	B-B	1683
18	4	0	5	11	64	73	82	68	B-B	5440
18	4	0	5	11	89	93	98	88	B-B	2908
18	4	0	5	11	110	113	116	108	B-B	2276
18	4	0	5	11	144	146	148	141	B-B	627
18	4	14	23	32	64	73	82	50	B-B	13595
18	4	14	23	32	89	93	98	70	B-B	8256
18	4	14	23	32	110	113	116	90	B-B	4633
18	4	14	23	32	144	146	148	123	B-B	2090
18	4	34	37	41	64	73	82	36	B-B	1725
18	4	34	37	41	89	93	98	56	B-B	3741
18	4	34	37	41	110	113	116	76	B-B	2086
18	4	34	37	41	144	146	148	109	B-B	872
18	4	49	51	53	89	93	98	42	B-B	2600
18	4	49	51	53	110	113	116	62	B-B	1109
18	4	49	51	53	144	146	148	95	B-B	711
18	4	64	73	82	110	113	116	40	B-B	2096
18	4	64	73	82	144	146	148	73	B-B	2366
18	4	89	93	98	144	146	148	53	B-B	2225
18	5	24	25	26	64	65	67	40	A-A	180
18	5	24	25	26	73	75	77	50	A-A	345
18	5	24	25	26	99	101	104	76	A-A	496
18	5	24	25	26	106	107	108	82	A-A	198
18	5	24	25	26	110	127	145	102	A-A	1789
18	5	24	25	26	146	147	149	122	A-A	300
18	5	28	33	38	73	75	77	42	A-A	926
18	5	28	33	38	99	101	104	68	A-A	1737
18	5	28	33	38	106	107	108	74	A-A	958
18	5	28	33	38	110	127	145	94	A-A	10754
18	5	28	33	38	146	147	149	114	A-A	1425
18	5	64	65	67	99	101	104	36	A-A	5
18	5	64	65	67	106	107	108	42	A-A	431
18	5	64	65	67	110	127	145	62	A-A	4016
18	5	64	65	67	146	147	149	82	A-A	531
18	5	73	75	77	110	127	145	52	A-A	5662
18	5	73	75	77	146	147	149	72	A-A	1021
18	5	99	101	104	110	127	145	26	A-A	1260
18	5	99	101	104	146	147	149	46	A-A	1570
18	5	106	107	108	146	147	149	40	A-A	526
18	5	0	12	24	38	51	64	39	B-B	9911
18	5	0	12	24	67	70	73	58	B-B	6285
18	5	0	12	24	77	88	99	76	B-B	16148
18	5	0	12	24	104	105	106	93	B-B	2261
18	5	0	12	24	108	109	110	97	B-B	2229
18	5	0	12	24	145	145	146	133	B-B	1355
18	5	26	27	28	67	70	73	43	B-B	522
18	5	26	27	28	77	88	99	61	B-B	1119
18	5	26	27	28	104	105	106	78	B-B	193
18	5	26	27	28	108	109	110	82	B-B	167
18	5	26	27	28	145	145	146	118	B-B	85
18	5	38	51	64	77	88	99	37	B-B	7805
18	5	38	51	64	104	105	106	54	B-B	2751
18	5	38	51	64	108	109	110	58	B-B	2117
18	5	38	51	64	145	145	146	94	B-B	1281
18	5	67	70	73	108	109	110	39	B-B	238
18	5	67	70	73	145	145	146	75	B-B	599
18	5	77	88	99	145	145	146	57	B-B	3022
18	5	104	105	106	145	145	146	40	B-B	259
18	6	29	34	40	71	72	73	38	A-A	468
18	6	29	34	40	83	92	102	58	A-A	10358
18	6	29	34	40	108	108	109	74	A-A	735
18	6	29	34	40	112	116	121	82	A-A	4295
18	6	29	34	40	125	127	129	93	A-A	2076
18	6	29	34	40	134	136	138	102	A-A	1788
18	6	29	34	40	139	143	147	109	A-A	3817
18	6	48	51	55	83	92	102	41	A-A	3491
18	6	48	51	55	108	108	109	57	A-A	355
18	6	48	51	55	112	116	121	65	A-A	2737
18	6	48	51	55	125	127	129	76	A-A	1475
18	6	48	51	55	134	136	138	85	A-A	1638
18	6	48	51	55	139	143	147	92	A-A	2495
18	6	71	72	73	112	116	121	44	A-A	1032
18	6	71	72	73	125	127	129	55	A-A	685
18	6	71	72	73	134	136	138	64	A-A	511
18	6	71	72	73	139	143	147	71	A-A	804
18	6	83	92	102	125	127	129	35	A-A	819
18	6	83	92	102	134	136	138	44	A-A	2900
18	6	83	92	102	139	143	147	51	A-A	7009
18	6	0	14	29	40	44	48	30	B-B	1164
18	6	0	14	29	55	63	71	49	B-B	16868
18	6	0	14	29	73	78	83	64	B-B	11382
18	6	0	14	29	102	105	108	91	B-B	4814
18	6	0	14	29	109	110	112	96	B-B	3682
18	6	0	14	29	121	123	125	109	B-B	3684
18	6	0	14	29	129	131	134	117	B-B	6592
18	6	0	14	29	138	138	139	124	B-B	1892
18	6	40	44	48	73	78	83	34	B-B	272
18	6	40	44	48	102	105	108	61	B-B	2060
18	6	40	44	48	109	110	112	66	B-B	1244
18	6	40	44	48	121	123	125	79	B-B	993
18	6	40	44	48	129	131	134	87	B-B	2173
18	6	40	44	48	138	138	139	94	B-B	977
18	6	55	63	71	102	105	108	42	B-B	2919
18	6	55	63	71	109	110	112	47	B-B	1972
18	6	55	63	71	121	123	125	60	B-B	2919
18	6	55	63	71	129	131	134	68	B-B	4565
18	6	55	63	71	138	138	139	75	B-B	1343
18	6	73	78	83	121	123	125	45	B-B	2486
18	6	73	78	83	129	131	134	53	B-B	3036
18	6	73	78	83	138	138	139	60	B-B	1316
18	8	10	12	15	69	71	73	59	A-A	730
18	8	10	12	15	78	79	81	67	A-A	655
18	8	10	12	15	83	89	96	77	A-A	2324
18	8	10	12	15	104	115	127	103	A-A	3407
18	8	22	24	27	69	71	73	47	A-A	954
18	8	22	24	27	78	79	81	55	A-A	1217
18	8	22	24	27	83	89	96	65	A-A	3665
18	8	22	24	27	104	115	127	91	A-A	4912
18	8	33	35	37	69	71	73	36	A-A	12
18	8	33	35	37	78	79	81	44	A-A	764
18	8	33	35	37	83	89	96	54	A-A	1768
18	8	33	35	37	104	115	127	80	A-A	2773
18	8	45	46	48	83	89	96	43	A-A	1269
18	8	45	46	48	104	115	127	69	A-A	2761
18	8	69	71	73	104	115	127	44	A-A	1753
18	8	78	79	81	104	115	127	36	A-A	900
18	8	83	89	96	104	115	127	26	A-A	516
18	8	0	5	10	37	41	45	36	B-B	62
18	8	0	5	10	48	58	69	53	B-B	6549
18	8	0	5	10	73	75	78	70	B-B	1874
18	8	0	5	10	81	82	83	77	B-B	857
18	8	0	5	10	96	100	104	95	B-B	1708
18	8	15	18	22	48	58	69	40	B-B	2944
18	8	15	18	22	73	75	78	57	B-B	1878
18	8	15	18	22	81	82	83	64	B-B	831
18	8	15	18	22	96	100	104	82	B-B	1115
18	8	27	30	33	48	58	69	28	B-B	153
18	8	27	30	33	73	75	78	45	B-B	1801
18	8	27	30	33	81	82	83	52	B-B	941
18	8	27	30	33	96	100	104	70	B-B	1341
18	8	37	41	45	73	75	78	34	B-B	76
18	8	37	41	45	81	82	83	41	B-B	677
18	8	37	41	45	96	100	104	59	B-B	2176
18	8	48	58	69	96	100	104	42	B-B	3320
18	9	21	21	22	42	58	74	37	A-A	978
18	9	21	21	22	96	109	122	88	A-A	2005
18	9	42	58	74	96	109	122	51	A-A	32301
18	9	0	10	21	74	85	96	75	B-B	20939
18	9	22	32	42	74	85	96	53	B-B	23581
18	11	0	3	7	50	53	56	50	A-A	945
18	11	0	3	7	57	64	72	61	A-A	2060
18	11	0	3	7	75	82	89	79	A-A	1994
18	11	0	3	7	94	107	120	104	A-A	2375
18	11	50	53	56	94	107	120	54	A-A	4802
18	11	57	64	72	94	107	120	43	A-A	11196
18	11	75	82	89	94	107	120	25	A-A	624
18	11	7	28	50	56	56	57	28	B-B	818
18	11	7	28	50	72	73	75	45	B-B	3928
18	11	7	28	50	89	91	94	63	B-B	11043
18	15	7	8	9	58	59	60	51	A-A	345
18	15	7	8	9	62	63	64	55	A-A	442
18	15	7	8	9	73	87	102	79	A-A	4277
18	15	11	12	13	58	59	60	47	A-A	485
18	15	11	12	13	62	63	64	51	A-A	613
18	15	11	12	13	73	87	102	75	A-A	3900
18	15	27	27	28	73	87	102	60	A-A	2157
18	15	31	32	33	73	87	102	55	A-A	2887
18	15	34	37	40	73	87	102	50	A-A	7428
18	15	58	59	60	73	87	102	28	A-A	257
18	15	62	63	64	73	87	102	24	A-A	20
18	15	0	3	7	40	49	58	46	B-B	3907
18	15	0	3	7	60	61	62	58	B-B	701
18	15	0	3	7	64	68	73	65	B-B	2049
18	15	9	10	11	40	49	58	39	B-B	1459
18	15	9	10	11	60	61	62	51	B-B	617
18	15	9	10	11	64	68	73	58	B-B	1520
18	15	13	20	27	40	49	58	29	B-B	744
18	15	13	20	27	60	61	62	41	B-B	1555
18	15	13	20	27	64	68	73	48	B-B	7030
18	15	28	29	31	64	68	73	39	B-B	661
18	15	33	33	34	64	68	73	35	B-B	16
18	17	4	8	13	44	47	50	39	A-A	610
18	17	4	8	13	66	67	68	59	A-A	1082
18	17	4	8	13	70	73	76	65	A-A	2812
18	17	4	8	13	78	83	88	75	A-A	3757
18	17	14	14	15	66	67	68	53	A-A	322
18	17	14	14	15	70	73	76	59	A-A	781
18	17	14	14	15	78	83	88	69	A-A	993
18	17	24	30	36	66	67	68	37	A-A	459
18	17	24	30	36	70	73	76	43	A-A	2354
18	17	24	30	36	78	83	88	53	A-A	5543
18	17	44	47	50	78	83	88	36	A-A	331
18	17	0	2	4	36	40	44	38	B-B	58
18	17	0	2	4	50	58	66	56	B-B	733
18	17	0	2	4	68	69	70	67	B-B	247
18	17	0	2	4	76	77	78	75	B-B	94
18	17	0	2	4	88	90	92	88	B-B	141
18	17	13	13	14	50	58	66	45	B-B	697
18	17	13	13	14	68	69	70	56	B-B	219
18	17	13	13	14	76	77	78	64	B-B	155
18	17	13	13	14	88	90	92	77	B-B	350
18	17	15	19	24	50	58	66	39	B-B	2297
18	17	15	19	24	68	69	70	50	B-B	1270
18	17	15	19	24	76	77	78	58	B-B	1554
18	17	15	19	24	88	90	92	71	B-B	2094
18	17	36	40	44	76	77	78	37	B-B	171
18	17	36	40	44	88	90	92	50	B-B	2113
18	17	50	58	66	88	90	92	32	B-B	265
18	19	0	3	7	41	45	49	42	A-A	570
18	19	0	3	7	53	56	59	53	A-A	884
18	19	10	10	11	53	56	59	46	A-A	587
18	19	7	8	10	49	51	53	43	B-B	1013
18	19	11	17	24	49	51	53	34	B-B	261
22	2	25	30	36	70	75	80	45	A-A	11688
22	2	25	30	36	90	92	94	62	A-A	5394
22	2	25	30	36	102	104	106	74	A-A	5291
22	2	25	30	36	115	115	116	85	A-A	2208
22	2	25	30	36	117	133	149	103	A-A	33325
22	2	25	30	36	151	164	177	134	A-A	30346
22	2	25	30	36	178	179	180	149	A-A	2538
22	2	59	60	61	102	104	106	44	A-A	1382
22	2	59	60	61	115	115	116	55	A-A	892
22	2	59	60	61	117	133	149	73	A-A	9980
22	2	59	60	61	151	164	177	104	A-A	7378
22	2	59	60	61	178	179	180	119	A-A	819
22	2	70	75	80	115	115	116	40	A-A	1632
22	2	70	75	80	117	133	149	58	A-A	41032
22	2	70	75	80	151	164	177	89	A-A	31304
22	2	70	75	80	178	179	180	104	A-A	2845
22	2	90	92	94	117	133	149	41	A-A	9151
22	2	90	92	94	151	164	177	72	A-A	12060
22	2	90	92	94	178	179	180	87	A-A	963
22	2	102	104	106	117	133	149	29	A-A	3571
22	2	102	104	106	151	164	177	60	A-A	13426
22	2	102	104	106	178	179	180	75	A-A	1595
22	2	115	115	116	151	164	177	49	A-A	4987
22	2	115	115	116	178	179	180	64	A-A	750
22	2	117	133	149	151	164	177	31	A-A	24708
22	2	117	133	149	178	179	180	46	A-A	8412
22	2	0	12	25	36	47	59	35	B-B	20859
22	2	0	12	25	61	65	70	53	B-B	28265
22	2	0	12	25	80	85	90	73	B-B	34646
22	2	0	12	25	94	98	102	86	B-B	22621
22	2	0	12	25	106	110	115	98	B-B	26171
22	2	0	12	25	116	116	117	104	B-B	4455
22	2	0	12	25	149	150	151	138	B-B	5906
22	2	0	12	25	177	177	178	165	B-B	5309
22	2	36	47	59	80	85	90	38	B-B	19735
22	2	36	47	59	94	98	102	51	B-B	31506
22	2	36	47	59	106	110	115	63	B-B	32612
22	2	36	47	59	116	116	117	69	B-B	5137
22	2	36	47	59	149	150	151	103	B-B	5005
22	2	36	47	59	177	177	178	130	B-B	6308
22	2	61	65	70	94	98	102	33	B-B	192
22	2	61	65	70	106	110	115	45	B-B	10476
22	2	61	65	70	116	116	117	51	B-B	2129
22	2	61	65	70	149	150	151	85	B-B	2690
22	2	61	65	70	177	177	178	112	B-B	2670
22	2	80	85	90	149	150	151	65	B-B	3448
22	2	80	85	90	177	177	178	92	B-B	3169
22	2	94	98	102	149	150	151	52	B-B	2757
22	2	94	98	102	177	177	178	79	B-B	2549
22	2	106	110	115	149	150	151	40	B-B	1798
22	2	106	110	115	177	177	178	67	B-B	4100
22	2	116	116	117	177	177	178	61	B-B	706
22	4	11	12	14	53	58	64	46	A-A	5065
22	4	11	12	14	82	85	89	73	A-A	3638
22	4	11	12	14	98	104	110	92	A-A	6161
22	4	11	12	14	116	130	144	118	A-A	8157
22	4	11	12	14	148	151	154	139	A-A	1600
22	4	32	33	34	82	85	89	52	A-A	2469
22	4	32	33	34	98	104	110	71	A-A	4077
22	4	32	33	34	116	130	144	97	A-A	6581
22	4	32	33	34	148	151	154	118	A-A	1754
22	4	41	45	49	82	85	89	40	A-A	3195
22	4	41	45	49	98	104	110	59	A-A	12060
22	4	41	45	49	116	130	144	85	A-A	23021
22	4	41	45	49	148	151	154	106	A-A	6605
22	4	53	58	64	98	104	110	46	A-A	15123
22	4	53	58	64	116	130	144	72	A-A	26584
22	4	53	58	64	148	151	154	93	A-A	5736
22	4	82	85	89	116	130	144	45	A-A	12071
22	4	82	85	89	148	151	154	66	A-A	3867
22	4	98	104	110	116	130	144	26	A-A	2169
22	4	98	104	110	148	151	154	47	A-A	11328
22	4	0	5	11	49	51	53	46	B-B	5862
22	4	0	5	11	64	73	82	68	B-B	20652
22	4	0	5	11	89	93	98	88	B-B	9347
22	4	0	5	11	110	113	116	108	B-B	5907
22	4	0	5	11	144	146	148	141	B-B	3569
22	4	14	23	32	64	73	82	50	B-B	45991
22	4	14	23	32	89	93	98	70	B-B	27911
22	4	14	23	32	110	113	116	90	B-B	12103
22	4	14	23	32	144	146	148	123	B-B	6388
22	4	34	37	41	64	73	82	36	B-B	4852
22	4	34	37	41	89	93	98	56	B-B	8685
22	4	34	37	41	110	113	116	76	B-B	5306
22	4	34	37	41	144	146	148	109	B-B	2642
22	4	49	51	53	89	93	98	42	B-B	5539
22	4	49	51	53	110	113	116	62	B-B	3773
22	4	49	51	53	144	146	148	95	B-B	2326
22	4	64	73	82	110	113	116	40	B-B	5875
22	4	64	73	82	144	146	148	73	B-B	8447
22	4	89	93	98	144	146	148	53	B-B	6104
22	5	24	25	26	64	65	67	40	A-A	757
22	5	24	25	26	73	75	77	50	A-A	1745
22	5	24	25	26	99	101	104	76	A-A	1628
22	5	24	25	26	106	107	108	82	A-A	1097
22	5	24	25	26	110	127	145	102	A-A	9401
22	5	24	25	26	146	147	149	122	A-A	1269
22	5	28	33	38	73	75	77	42	A-A	3737
22	5	28	33	38	99	101	104	68	A-A	6558
22	5	28	33	38	106	107	108	74	A-A	3633
22	5	28	33	38	110	127	145	94	A-A	34389
22	5	28	33	38	146	147	149	114	A-A	4334
22	5	64	65	67	99	101	104	36	A-A	52
22	5	64	65	67	106	107	108	42	A-A	1292
22	5	64	65	67	110	127	145	62	A-A	13272
22	5	64	65	67	146	147	149	82	A-A	1795
22	5	73	75	77	110	127	145	52	A-A	13739
22	5	73	75	77	146	147	149	72	A-A	2429
22	5	99	101	104	110	127	145	26	A-A	3683
22	5	99	101	104	146	147	149	46	A-A	3897
22	5	106	107	108	146	147	149	40	A-A	1425
22	5	0	12	24	38	51	64	39	B-B	27901
22	5	0	12	24	67	70	73	58	B-B	20340
22	5	0	12	24	77	88	99	76	B-B	67085
22	5	0	12	24	104	105	106	93	B-B	13201
22	5	0	12	24	108	109	110	97	B-B	12072
22	5	0	12	24	145	145	146	133	B-B	8030
22	5	26	27	28	67	70	73	43	B-B	1929
22	5	26	27	28	77	88	99	61	B-B	6355
22	5	26	27	28	104	105	106	78	B-B	1058
22	5	26	27	28	108	109	110	82	B-B	1154
22	5	26	27	28	145	145	146	118	B-B	659
22	5	38	51	64	77	88	99	37	B-B	25452
22	5	38	51	64	104	105	106	54	B-B	10074
22	5	38	51	64	108	109	110	58	B-B	9598
22	5	38	51	64	145	145	146	94	B-B	5613
22	5	67	70	73	108	109	110	39	B-B	1030
22	5	67	70	73	145	145	146	75	B-B	1786
22	5	77	88	99	145	145	146	57	B-B	7451
22	5	104	105	106	145	145	146	40	B-B	1068
22	6	29	34	40	71	72	73	38	A-A	1131
22	6	29	34	40	83	92	102	58	A-A	23253
22	6	29	34	40	108	108	109	74	A-A	1900
22	6	29	34	40	112	116	121	82	A-A	11084
22	6	29	34	40	125	127	129	93	A-A	5979
22	6	29	34	40	134	136	138	102	A-A	5232
22	6	29	34	40	139	143	147	109	A-A	9532
22	6	48	51	55	83	92	102	41	A-A	8296
22	6	48	51	55	108	108	109	57	A-A	1349
22	6	48	51	55	112	116	121	65	A-A	7530
22	6	48	51	55	125	127	129	76	A-A	4230
22	6	48	51	55	134	136	138	85	A-A	3633
22	6	48	51	55	139	143	147	92	A-A	7383
22	6	71	72	73	112	116	121	44	A-A	2796
22	6	71	72	73	125	127	129	55	A-A	1734
22	6	71	72	73	134	136	138	64	A-A	1664
22	6	71	72	73	139	143	147	71	A-A	2649
22	6	83	92	102	125	127	129	35	A-A	2983
22	6	83	92	102	134	136	138	44	A-A	8104
22	6	83	92	102	139	143	147	51	A-A	19522
22	6	0	14	29	40	44	48	30	B-B	2563
22	6	0	14	29	55	63	71	49	B-B	44856
22	6	0	14	29	73	78	83	64	B-B	31050
22	6	0	14	29	102	105	108	91	B-B	17270
22	6	0	14	29	109	110	112	96	B-B	8639
22	6	0	14	29	121	123	125	109	B-B	13679
22	6	0	14	29	129	131	134	117	B-B	20776
22	6	0	14	29	138	138	139	124	B-B	4645
22	6	40	44	48	73	78	83	34	B-B	740
22	6	40	44	48	102	105	108	61	B-B	4868
22	6	40	44	48	109	110	112	66	B-B	2774
22	6	40	44	48	121	123	125	79	B-B	5335
22	6	40	44	48	129	131	134	87	B-B	9292
22	6	40	44	48	138	138	139	94	B-B	1603
22	6	55	63	71	102	105	108	42	B-B	7013
22	6	55	63	71	109	110	112	47	B-B	5800
22	6	55	63	71	121	123	125	60	B-B	10405
22	6	55	63	71	129	131	134	68	B-B	17719
22	6	55	63	71	138	138	139	75	B-B	4117
22	6	73	78	83	121	123	125	45	B-B	5137
22	6	73	78	83	129	131	134	53	B-B	9452
22	6	73	78	83	138	138	139	60	B-B	2706
22	8	10	12	15	69	71	73	59	A-A	2242
22	8	10	12	15	78	79	81	67	A-A	2177
22	8	10	12	15	83	89	96	77	A-A	7448
22	8	10	12	15	104	115	127	103	A-A	11305
22	8	22	24	27	69	71	73	47	A-A	2960
22	8	22	24	27	78	79	81	55	A-A	2697
22	8	22	24	27	83	89	96	65	A-A	7780
22	8	22	24	27	104	115	127	91	A-A	12632
22	8	33	35	37	69	71	73	36	A-A	63
22	8	33	35	37	78	79	81	44	A-A	2183
22	8	33	35	37	83	89	96	54	A-A	5504
22	8	33	35	37	104	115	127	80	A-A	10345
22	8	45	46	48	83	89	96	43	A-A	3948
22	8	45	46	48	104	115	127	69	A-A	7993
22	8	69	71	73	104	115	127	44	A-A	4833
22	8	78	79	81	104	115	127	36	A-A	2876
22	8	83	89	96	104	115	127	26	A-A	1541
22	8	0	5	10	37	41	45	36	B-B	457
22	8	0	5	10	48	58	69	53	B-B	24113
22	8	0	5	10	73	75	78	70	B-B	7389
22	8	0	5	10	81	82	83	77	B-B	2914
22	8	0	5	10	96	100	104	95	B-B	6917
22	8	15	18	22	48	58	69	40	B-B	11604
22	8	15	18	22	73	75	78	57	B-B	8127
22	8	15	18	22	81	82	83	64	B-B	2609
22	8	15	18	22	96	100	104	82	B-B	7018
22	8	27	30	33	48	58	69	28	B-B	522
22	8	27	30	33	73	75	78	45	B-B	4824
22	8	27	30	33	81	82	83	52	B-B	1806
22	8	27	30	33	96	100	104	70	B-B	6185
22	8	37	41	45	73	75	78	34	B-B	271
22	8	37	41	45	81	82	83	41	B-B	1368
22	8	37	41	45	96	100	104	59	B-B	8066
22	8	48	58	69	96	100	104	42	B-B	13109
22	9	21	21	22	42	58	74	37	A-A	2041
22	9	21	21	22	96	109	122	88	A-A	3177
22	9	42	58	74	96	109	122	51	A-A	81804
22	9	0	10	21	74	85	96	75	B-B	67460
22	9	22	32	42	74	85	96	53	B-B	56523
22	11	0	3	7	50	53	56	50	A-A	2523
22	11	0	3	7	57	64	72	61	A-A	6076
22	11	0	3	7	75	82	89	79	A-A	6364
22	11	0	3	7	94	107	120	104	A-A	8627
22	11	50	53	56	94	107	120	54	A-A	17226
22	11	57	64	72	94	107	120	43	A-A	32487
22	11	75	82	89	94	107	120	25	A-A	2265
22	11	7	28	50	56	56	57	28	B-B	1963
22	11	7	28	50	72	73	75	45	B-B	16316
22	11	7	28	50	89	91	94	63	B-B	34219
22	15	7	8	9	58	59	60	51	A-A	809
22	15	7	8	9	62	63	64	55	A-A	927
22	15	7	8	9	73	87	102	79	A-A	5535
22	15	11	12	13	58	59	60	47	A-A	752
22	15	11	12	13	62	63	64	51	A-A	899
22	15	11	12	13	73	87	102	75	A-A	6285
22	15	27	27	28	73	87	102	60	A-A	4290
22	15	31	32	33	73	87	102	55	A-A	6213
22	15	34	37	40	73	87	102	50	A-A	15972
22	15	58	59	60	73	87	102	28	A-A	802
22	15	62	63	64	73	87	102	24	A-A	79
22	15	0	3	7	40	49	58	46	B-B	12798
22	15	0	3	7	60	61	62	58	B-B	1771
22	15	0	3	7	64	68	73	65	B-B	5945
22	15	9	10	11	40	49	58	39	B-B	2344
22	15	9	10	11	60	61	62	51	B-B	749
22	15	9	10	11	64	68	73	58	B-B	2099
22	15	13	20	27	40	49	58	29	B-B	1728
22	15	13	20	27	60	61	62	41	B-B	2938
22	15	13	20	27	64	68	73	48	B-B	11687
22	15	28	29	31	64	68	73	39	B-B	1473
22	15	33	33	34	64	68	73	35	B-B	16
22	17	4	8	13	44	47	50	39	A-A	1621
22	17	4	8	13	66	67	68	59	A-A	2431
22	17	4	8	13	70	73	76	65	A-A	5736
22	17	4	8	13	78	83	88	75	A-A	7937
22	17	14	14	15	66	67	68	53	A-A	619
22	17	14	14	15	70	73	76	59	A-A	1249
22	17	14	14	15	78	83	88	69	A-A	1781
22	17	24	30	36	66	67	68	37	A-A	759
22	17	24	30	36	70	73	76	43	A-A	5478
22	17	24	30	36	78	83	88	53	A-A	11749
22	17	44	47	50	78	83	88	36	A-A	1017
22	17	0	2	4	36	40	44	38	B-B	354
22	17	0	2	4	50	58	66	56	B-B	2320
22	17	0	2	4	68	69	70	67	B-B	427
22	17	0	2	4	76	77	78	75	B-B	451
22	17	0	2	4	88	90	92	88	B-B	745
22	17	13	13	14	50	58	66	45	B-B	2425
22	17	13	13	14	68	69	70	56	B-B	473
22	17	13	13	14	76	77	78	64	B-B	499
22	17	13	13	14	88	90	92	77	B-B	692
22	17	15	19	24	50	58	66	39	B-B	9827
22	17	15	19	24	68	69	70	50	B-B	3737
22	17	15	19	24	76	77	78	58	B-B	3469
22	17	15	19	24	88	90	92	71	B-B	5153
22	17	36	40	44	76	77	78	37	B-B	370
22	17	36	40	44	88	90	92	50	B-B	5120
22	17	50	58	66	88	90	92	32	B-B	582
22	19	0	3	7	41	45	49	42	A-A	1048
22	19	0	3	7	53	56	59	53	A-A	1570
22	19	10	10	11	53	56	59	46	A-A	1043
22	19	7	8	10	49	51	53	43	B-B	1222
22	19	11	17	24	49	51	53	34	B-B	352
30	2	25	30	36	70	75	80	45	A-A	7872
30	2	25	30	36	90	92	94	62	A-A	2767
30	2	25	30	36	102	104	106	74	A-A	4063
30	2	25	30	36	115	115	116	85	A-A	947
30	2	25	30	36	117	133	149	103	A-A	20321
30	2	25	30	36	151	164	177	134	A-A	20544
30	2	25	30	36	178	179	180	149	A-A	1704
30	2	59	60	61	102	104	106	44	A-A	969
30	2	59	60	61	115	115	116	55	A-A	386
30	2	59	60	61	117	133	149	73	A-A	5305
30	2	59	60	61	151	164	177	104	A-A	3443
30	2	59	60	61	178	179	180	119	A-A	250
30	2	70	75	80	115	115	116	40	A-A	713
30	2	70	75	80	117	133	149	58	A-A	24645
30	2	70	75	80	151	164	177	89	A-A	20181
30	2	70	75	80	178	179	180	104	A-A	1591
30	2	90	92	94	117	133	149	41	A-A	4477
30	2	90	92	94	151	164	177	72	A-A	6833
30	2	90	92	94	178	179	180	87	A-A	564
30	2	102	104	106	117	133	149	29	A-A	2568
30	2	102	104	106	151	164	177	60	A-A	11710
30	2	102	104	106	178	179	180	75	A-A	1164
30	2	115	115	116	151	164	177	49	A-A	3451
30	2	115	115	116	178	179	180	64	A-A	388
30	2	117	133	149	151	164	177	31	A-A	16214
30	2	117	133	149	178	179	180	46	A-A	4477
30	2	0	12	25	36	47	59	35	B-B	11295
30	2	0	12	25	61	65	70	53	B-B	18054
30	2	0	12	25	80	85	90	73	B-B	14284
30	2	0	12	25	94	98	102	86	B-B	12163
30	2	0	12	25	106	110	115	98	B-B	13806
30	2	0	12	25	116	116	117	104	B-B	2507
30	2	0	12	25	149	150	151	138	B-B	2993
30	2	0	12	25	177	177	178	165	B-B	2143
30	2	36	47	59	80	85	90	38	B-B	6374
30	2	36	47	59	94	98	102	51	B-B	14330
30	2	36	47	59	106	110	115	63	B-B	18655
30	2	36	47	59	116	116	117	69	B-B	3183
