tissue	chrom	start1_bin	mid1_bin	end1_bin	start2_bin	mid2_bin	end2_bin	bin_distance	cate	contact_num
12	8	48	58	69	73	75	78	17	B-B	15602
12	8	48	58	69	81	82	83	24	B-B	4616
12	8	48	58	69	96	100	104	42	B-B	26930
12	8	73	75	78	81	82	83	7	B-B	1816
12	8	73	75	78	96	100	104	25	B-B	8516
12	8	81	82	83	96	100	104	18	B-B	3023
12	9	21	21	22	42	58	74	37	A-A	4455
12	9	21	21	22	96	109	122	88	A-A	2813
12	9	42	58	74	96	109	122	51	A-A	69144
12	9	0	10	21	22	32	42	22	B-B	65393
12	9	0	10	21	74	85	96	75	B-B	40332
12	9	22	32	42	74	85	96	53	B-B	55823
12	11	0	3	7	50	53	56	50	A-A	2645
12	11	0	3	7	57	64	72	61	A-A	5834
12	11	0	3	7	75	82	89	79	A-A	3728
12	11	0	3	7	94	107	120	104	A-A	5810
12	11	50	53	56	57	64	72	11	A-A	11754
12	11	50	53	56	75	82	89	29	A-A	10287
12	11	50	53	56	94	107	120	54	A-A	13496
12	11	57	64	72	75	82	89	18	A-A	23498
12	11	57	64	72	94	107	120	43	A-A	29225
12	11	75	82	89	94	107	120	25	A-A	48723
12	11	7	28	50	56	56	57	28	B-B	11251
12	11	7	28	50	72	73	75	45	B-B	15423
12	11	7	28	50	89	91	94	63	B-B	21261
12	11	56	56	57	72	73	75	17	B-B	933
12	11	56	56	57	89	91	94	35	B-B	929
12	11	72	73	75	89	91	94	18	B-B	2307
12	15	7	8	9	11	12	13	4	A-A	1176
12	15	7	8	9	27	27	28	19	A-A	533
12	15	7	8	9	31	32	33	24	A-A	754
12	15	7	8	9	34	37	40	29	A-A	1277
12	15	7	8	9	58	59	60	51	A-A	514
12	15	7	8	9	62	63	64	55	A-A	600
12	15	7	8	9	73	87	102	79	A-A	4870
12	15	11	12	13	27	27	28	15	A-A	483
12	15	11	12	13	31	32	33	20	A-A	717
12	15	11	12	13	34	37	40	25	A-A	1395
12	15	11	12	13	58	59	60	47	A-A	357
12	15	11	12	13	62	63	64	51	A-A	567
12	15	11	12	13	73	87	102	75	A-A	6666
12	15	27	27	28	31	32	33	5	A-A	873
12	15	27	27	28	34	37	40	10	A-A	1489
12	15	27	27	28	58	59	60	32	A-A	418
12	15	27	27	28	62	63	64	36	A-A	397
12	15	27	27	28	73	87	102	60	A-A	3531
12	15	31	32	33	34	37	40	5	A-A	2453
12	15	31	32	33	58	59	60	27	A-A	511
12	15	31	32	33	62	63	64	31	A-A	558
12	15	31	32	33	73	87	102	55	A-A	4319
12	15	34	37	40	58	59	60	22	A-A	1314
12	15	34	37	40	62	63	64	26	A-A	1258
12	15	34	37	40	73	87	102	50	A-A	11184
12	15	58	59	60	62	63	64	4	A-A	1835
12	15	58	59	60	73	87	102	28	A-A	7944
12	15	62	63	64	73	87	102	24	A-A	6473
12	15	0	3	7	9	10	11	7	B-B	1613
12	15	0	3	7	13	20	27	17	B-B	8771
12	15	0	3	7	28	29	31	26	B-B	2491
12	15	0	3	7	33	33	34	30	B-B	1096
12	15	0	3	7	40	49	58	46	B-B	6665
12	15	0	3	7	60	61	62	58	B-B	1507
12	15	0	3	7	64	68	73	65	B-B	5206
12	15	9	10	11	13	20	27	10	B-B	4890
12	15	9	10	11	28	29	31	19	B-B	1181
12	15	9	10	11	33	33	34	23	B-B	547
12	15	9	10	11	40	49	58	39	B-B	2705
12	15	9	10	11	60	61	62	51	B-B	416
12	15	9	10	11	64	68	73	58	B-B	1485
12	15	13	20	27	28	29	31	9	B-B	7876
12	15	13	20	27	33	33	34	13	B-B	4033
12	15	13	20	27	40	49	58	29	B-B	20925
12	15	13	20	27	60	61	62	41	B-B	3115
12	15	13	20	27	64	68	73	48	B-B	13540
12	15	28	29	31	33	33	34	4	B-B	1337
12	15	28	29	31	40	49	58	20	B-B	4570
12	15	28	29	31	60	61	62	32	B-B	931
12	15	28	29	31	64	68	73	39	B-B	2916
12	15	33	33	34	40	49	58	16	B-B	2591
12	15	33	33	34	60	61	62	28	B-B	434
12	15	33	33	34	64	68	73	35	B-B	1277
12	15	40	49	58	60	61	62	12	B-B	7039
12	15	40	49	58	64	68	73	19	B-B	14365
12	15	60	61	62	64	68	73	7	B-B	3826
12	17	4	8	13	14	14	15	6	A-A	2957
12	17	4	8	13	24	30	36	22	A-A	8206
12	17	4	8	13	44	47	50	39	A-A	2817
12	17	4	8	13	66	67	68	59	A-A	1313
12	17	4	8	13	70	73	76	65	A-A	3364
12	17	4	8	13	78	83	88	75	A-A	4791
12	17	14	14	15	24	30	36	16	A-A	2594
12	17	14	14	15	44	47	50	33	A-A	789
12	17	14	14	15	66	67	68	53	A-A	361
12	17	14	14	15	70	73	76	59	A-A	929
12	17	14	14	15	78	83	88	69	A-A	1329
12	17	24	30	36	44	47	50	17	A-A	5402
12	17	24	30	36	66	67	68	37	A-A	2498
12	17	24	30	36	70	73	76	43	A-A	5249
12	17	24	30	36	78	83	88	53	A-A	7960
12	17	44	47	50	66	67	68	20	A-A	1409
12	17	44	47	50	70	73	76	26	A-A	2326
12	17	44	47	50	78	83	88	36	A-A	5735
12	17	66	67	68	70	73	76	6	A-A	2987
12	17	66	67	68	78	83	88	16	A-A	3947
12	17	70	73	76	78	83	88	10	A-A	10747
12	17	0	2	4	13	13	14	11	B-B	443
12	17	0	2	4	15	19	24	17	B-B	3271
12	17	0	2	4	36	40	44	38	B-B	1609
12	17	0	2	4	50	58	66	56	B-B	1157
12	17	0	2	4	68	69	70	67	B-B	164
12	17	0	2	4	76	77	78	75	B-B	255
12	17	0	2	4	88	90	92	88	B-B	622
12	17	13	13	14	15	19	24	6	B-B	3221
12	17	13	13	14	36	40	44	27	B-B	1457
12	17	13	13	14	50	58	66	45	B-B	2005
12	17	13	13	14	68	69	70	56	B-B	199
12	17	13	13	14	76	77	78	64	B-B	266
12	17	13	13	14	88	90	92	77	B-B	565
12	17	15	19	24	36	40	44	21	B-B	17458
12	17	15	19	24	50	58	66	39	B-B	14991
12	17	15	19	24	68	69	70	50	B-B	2450
12	17	15	19	24	76	77	78	58	B-B	2771
12	17	15	19	24	88	90	92	71	B-B	5304
12	17	36	40	44	50	58	66	18	B-B	14969
12	17	36	40	44	68	69	70	29	B-B	2590
12	17	36	40	44	76	77	78	37	B-B	2679
12	17	36	40	44	88	90	92	50	B-B	5909
12	17	50	58	66	68	69	70	11	B-B	4821
12	17	50	58	66	76	77	78	19	B-B	5343
12	17	50	58	66	88	90	92	32	B-B	11142
12	17	68	69	70	76	77	78	8	B-B	1455
12	17	68	69	70	88	90	92	21	B-B	2247
12	17	76	77	78	88	90	92	13	B-B	3552
12	19	0	3	7	10	10	11	7	A-A	766
12	19	0	3	7	24	28	32	25	A-A	1790
12	19	0	3	7	41	45	49	42	A-A	2287
12	19	0	3	7	53	56	59	53	A-A	2759
12	19	10	10	11	24	28	32	18	A-A	826
12	19	10	10	11	41	45	49	35	A-A	1206
12	19	10	10	11	53	56	59	46	A-A	834
12	19	24	28	32	41	45	49	17	A-A	6714
12	19	24	28	32	53	56	59	28	A-A	5395
12	19	41	45	49	53	56	59	11	A-A	9441
12	19	7	8	10	11	17	24	9	B-B	4261
12	19	7	8	10	32	36	41	28	B-B	2423
12	19	7	8	10	49	51	53	43	B-B	1268
12	19	11	17	24	32	36	41	19	B-B	14662
12	19	11	17	24	49	51	53	34	B-B	5255
12	19	32	36	41	49	51	53	15	B-B	4989
16	2	25	30	36	59	60	61	30	A-A	4831
16	2	25	30	36	70	75	80	45	A-A	25815
16	2	25	30	36	90	92	94	62	A-A	6740
16	2	25	30	36	102	104	106	74	A-A	8248
16	2	25	30	36	115	115	116	85	A-A	2080
16	2	25	30	36	117	133	149	103	A-A	39221
16	2	25	30	36	151	164	177	134	A-A	38933
16	2	25	30	36	178	179	180	149	A-A	2681
16	2	59	60	61	70	75	80	15	A-A	9850
16	2	59	60	61	90	92	94	32	A-A	1852
16	2	59	60	61	102	104	106	44	A-A	1714
16	2	59	60	61	115	115	116	55	A-A	996
16	2	59	60	61	117	133	149	73	A-A	13400
16	2	59	60	61	151	164	177	104	A-A	7809
16	2	59	60	61	178	179	180	119	A-A	613
16	2	70	75	80	90	92	94	17	A-A	9888
16	2	70	75	80	102	104	106	29	A-A	10542
16	2	70	75	80	115	115	116	40	A-A	5277
16	2	70	75	80	117	133	149	58	A-A	59597
16	2	70	75	80	151	164	177	89	A-A	45804
16	2	70	75	80	178	179	180	104	A-A	3741
16	2	90	92	94	102	104	106	12	A-A	5688
16	2	90	92	94	115	115	116	23	A-A	1274
16	2	90	92	94	117	133	149	41	A-A	22532
16	2	90	92	94	151	164	177	72	A-A	15703
16	2	90	92	94	178	179	180	87	A-A	1597
16	2	102	104	106	115	115	116	11	A-A	3180
16	2	102	104	106	117	133	149	29	A-A	38160
16	2	102	104	106	151	164	177	60	A-A	23745
16	2	102	104	106	178	179	180	75	A-A	2548
16	2	115	115	116	117	133	149	18	A-A	22498
16	2	115	115	116	151	164	177	49	A-A	10746
16	2	115	115	116	178	179	180	64	A-A	963
16	2	117	133	149	151	164	177	31	A-A	167270
16	2	117	133	149	178	179	180	46	A-A	17732
16	2	151	164	177	178	179	180	15	A-A	18054
16	2	0	12	25	36	47	59	35	B-B	210099
16	2	0	12	25	61	65	70	53	B-B	46524
16	2	0	12	25	80	85	90	73	B-B	79993
16	2	0	12	25	94	98	102	86	B-B	51377
16	2	0	12	25	106	110	115	98	B-B	39884
16	2	0	12	25	116	116	117	104	B-B	5381
16	2	0	12	25	149	150	151	138	B-B	8370
16	2	0	12	25	177	177	178	165	B-B	10147
16	2	36	47	59	61	65	70	18	B-B	73840
16	2	36	47	59	80	85	90	38	B-B	74727
16	2	36	47	59	94	98	102	51	B-B	52755
16	2	36	47	59	106	110	115	63	B-B	43574
16	2	36	47	59	116	116	117	69	B-B	6488
16	2	36	47	59	149	150	151	103	B-B	9609
16	2	36	47	59	177	177	178	130	B-B	12903
16	2	61	65	70	80	85	90	20	B-B	29044
16	2	61	65	70	94	98	102	33	B-B	18286
16	2	61	65	70	106	110	115	45	B-B	19476
16	2	61	65	70	116	116	117	51	B-B	3705
16	2	61	65	70	149	150	151	85	B-B	3746
16	2	61	65	70	177	177	178	112	B-B	3866
16	2	80	85	90	94	98	102	13	B-B	35475
16	2	80	85	90	106	110	115	25	B-B	25175
16	2	80	85	90	116	116	117	31	B-B	3755
16	2	80	85	90	149	150	151	65	B-B	5679
16	2	80	85	90	177	177	178	92	B-B	8422
16	2	94	98	102	106	110	115	12	B-B	33082
16	2	94	98	102	116	116	117	18	B-B	4475
16	2	94	98	102	149	150	151	52	B-B	6202
16	2	94	98	102	177	177	178	79	B-B	6336
16	2	106	110	115	116	116	117	6	B-B	11437
16	2	106	110	115	149	150	151	40	B-B	10624
16	2	106	110	115	177	177	178	67	B-B	9372
16	2	116	116	117	149	150	151	34	B-B	1986
16	2	116	116	117	177	177	178	61	B-B	1260
16	2	149	150	151	177	177	178	27	B-B	3735
16	4	11	12	14	32	33	34	21	A-A	3637
16	4	11	12	14	41	45	49	33	A-A	6052
16	4	11	12	14	53	58	64	46	A-A	8073
16	4	11	12	14	82	85	89	73	A-A	4765
16	4	11	12	14	98	104	110	92	A-A	8657
16	4	11	12	14	116	130	144	118	A-A	11627
16	4	11	12	14	148	151	154	139	A-A	2433
16	4	32	33	34	41	45	49	12	A-A	3840
16	4	32	33	34	53	58	64	25	A-A	5333
16	4	32	33	34	82	85	89	52	A-A	2638
16	4	32	33	34	98	104	110	71	A-A	4593
16	4	32	33	34	116	130	144	97	A-A	7947
16	4	32	33	34	148	151	154	118	A-A	995
16	4	41	45	49	53	58	64	13	A-A	15455
16	4	41	45	49	82	85	89	40	A-A	9342
16	4	41	45	49	98	104	110	59	A-A	13308
16	4	41	45	49	116	130	144	85	A-A	21798
16	4	41	45	49	148	151	154	106	A-A	5123
16	4	53	58	64	82	85	89	27	A-A	10532
16	4	53	58	64	98	104	110	46	A-A	18504
16	4	53	58	64	116	130	144	72	A-A	23193
16	4	53	58	64	148	151	154	93	A-A	5862
16	4	82	85	89	98	104	110	19	A-A	19573
16	4	82	85	89	116	130	144	45	A-A	20705
16	4	82	85	89	148	151	154	66	A-A	5682
16	4	98	104	110	116	130	144	26	A-A	56901
16	4	98	104	110	148	151	154	47	A-A	10588
16	4	116	130	144	148	151	154	21	A-A	31011
16	4	0	5	11	14	23	32	18	B-B	64705
16	4	0	5	11	34	37	41	32	B-B	19390
16	4	0	5	11	49	51	53	46	B-B	9565
16	4	0	5	11	64	73	82	68	B-B	36052
16	4	0	5	11	89	93	98	88	B-B	11304
16	4	0	5	11	110	113	116	108	B-B	5992
16	4	0	5	11	144	146	148	141	B-B	5228
16	4	14	23	32	34	37	41	14	B-B	50441
16	4	14	23	32	49	51	53	28	B-B	20272
16	4	14	23	32	64	73	82	50	B-B	90900
16	4	14	23	32	89	93	98	70	B-B	27738
16	4	14	23	32	110	113	116	90	B-B	17029
16	4	14	23	32	144	146	148	123	B-B	12395
16	4	34	37	41	49	51	53	14	B-B	10314
16	4	34	37	41	64	73	82	36	B-B	30794
16	4	34	37	41	89	93	98	56	B-B	12040
16	4	34	37	41	110	113	116	76	B-B	5611
16	4	34	37	41	144	146	148	109	B-B	4343
16	4	49	51	53	64	73	82	22	B-B	18303
16	4	49	51	53	89	93	98	42	B-B	8790
16	4	49	51	53	110	113	116	62	B-B	4498
16	4	49	51	53	144	146	148	95	B-B	3779
16	4	64	73	82	89	93	98	20	B-B	42775
16	4	64	73	82	110	113	116	40	B-B	18225
16	4	64	73	82	144	146	148	73	B-B	13361
16	4	89	93	98	110	113	116	20	B-B	14905
16	4	89	93	98	144	146	148	53	B-B	6930
16	4	110	113	116	144	146	148	33	B-B	6093
16	5	24	25	26	28	33	38	8	A-A	5241
16	5	24	25	26	64	65	67	40	A-A	1094
16	5	24	25	26	73	75	77	50	A-A	1549
16	5	24	25	26	99	101	104	76	A-A	1493
16	5	24	25	26	106	107	108	82	A-A	913
16	5	24	25	26	110	127	145	102	A-A	7934
16	5	24	25	26	146	147	149	122	A-A	1141
16	5	28	33	38	64	65	67	32	A-A	5944
16	5	28	33	38	73	75	77	42	A-A	5510
16	5	28	33	38	99	101	104	68	A-A	8017
16	5	28	33	38	106	107	108	74	A-A	3224
16	5	28	33	38	110	127	145	94	A-A	37883
16	5	28	33	38	146	147	149	114	A-A	3892
16	5	64	65	67	73	75	77	10	A-A	3803
16	5	64	65	67	99	101	104	36	A-A	3844
16	5	64	65	67	106	107	108	42	A-A	1383
16	5	64	65	67	110	127	145	62	A-A	14014
16	5	64	65	67	146	147	149	82	A-A	2321
16	5	73	75	77	99	101	104	26	A-A	3506
16	5	73	75	77	106	107	108	32	A-A	1977
16	5	73	75	77	110	127	145	52	A-A	16689
16	5	73	75	77	146	147	149	72	A-A	2194
16	5	99	101	104	106	107	108	6	A-A	5909
16	5	99	101	104	110	127	145	26	A-A	37249
16	5	99	101	104	146	147	149	46	A-A	3217
16	5	106	107	108	110	127	145	20	A-A	16425
16	5	106	107	108	146	147	149	40	A-A	2186
16	5	110	127	145	146	147	149	20	A-A	25285
16	5	0	12	24	26	27	28	15	B-B	14969
16	5	0	12	24	38	51	64	39	B-B	158897
16	5	0	12	24	67	70	73	58	B-B	36060
16	5	0	12	24	77	88	99	76	B-B	88713
16	5	0	12	24	104	105	106	93	B-B	11667
16	5	0	12	24	108	109	110	97	B-B	11486
16	5	0	12	24	145	145	146	133	B-B	6900
16	5	26	27	28	38	51	64	24	B-B	14278
16	5	26	27	28	67	70	73	43	B-B	3027
16	5	26	27	28	77	88	99	61	B-B	7400
16	5	26	27	28	104	105	106	78	B-B	977
16	5	26	27	28	108	109	110	82	B-B	1016
16	5	26	27	28	145	145	146	118	B-B	659
16	5	38	51	64	67	70	73	19	B-B	51360
16	5	38	51	64	77	88	99	37	B-B	103254
16	5	38	51	64	104	105	106	54	B-B	16283
16	5	38	51	64	108	109	110	58	B-B	14503
16	5	38	51	64	145	145	146	94	B-B	7347
16	5	67	70	73	77	88	99	18	B-B	33414
16	5	67	70	73	104	105	106	35	B-B	3433
16	5	67	70	73	108	109	110	39	B-B	3301
16	5	67	70	73	145	145	146	75	B-B	1833
16	5	77	88	99	104	105	106	17	B-B	12052
16	5	77	88	99	108	109	110	21	B-B	12655
16	5	77	88	99	145	145	146	57	B-B	6903
16	5	104	105	106	108	109	110	4	B-B	3031
16	5	104	105	106	145	145	146	40	B-B	973
16	5	108	109	110	145	145	146	36	B-B	1190
16	6	29	34	40	48	51	55	17	A-A	24988
16	6	29	34	40	71	72	73	38	A-A	3496
16	6	29	34	40	83	92	102	58	A-A	34661
16	6	29	34	40	108	108	109	74	A-A	2757
16	6	29	34	40	112	116	121	82	A-A	15522
16	6	29	34	40	125	127	129	93	A-A	7884
16	6	29	34	40	134	136	138	102	A-A	6306
16	6	29	34	40	139	143	147	109	A-A	18184
16	6	48	51	55	71	72	73	21	A-A	1891
16	6	48	51	55	83	92	102	41	A-A	19914
16	6	48	51	55	108	108	109	57	A-A	1061
16	6	48	51	55	112	116	121	65	A-A	10490
16	6	48	51	55	125	127	129	76	A-A	3978
16	6	48	51	55	134	136	138	85	A-A	3526
16	6	48	51	55	139	143	147	92	A-A	7181
16	6	71	72	73	83	92	102	20	A-A	7102
16	6	71	72	73	108	108	109	36	A-A	652
16	6	71	72	73	112	116	121	44	A-A	2804
16	6	71	72	73	125	127	129	55	A-A	1189
16	6	71	72	73	134	136	138	64	A-A	1375
16	6	71	72	73	139	143	147	71	A-A	1387
16	6	83	92	102	108	108	109	16	A-A	5538
16	6	83	92	102	112	116	121	24	A-A	32587
16	6	83	92	102	125	127	129	35	A-A	14078
16	6	83	92	102	134	136	138	44	A-A	12661
16	6	83	92	102	139	143	147	51	A-A	25877
16	6	108	108	109	112	116	121	8	A-A	3782
16	6	108	108	109	125	127	129	19	A-A	1419
16	6	108	108	109	134	136	138	28	A-A	1773
16	6	108	108	109	139	143	147	35	A-A	2704
16	6	112	116	121	125	127	129	11	A-A	15151
16	6	112	116	121	134	136	138	20	A-A	7704
16	6	112	116	121	139	143	147	27	A-A	13430
16	6	125	127	129	134	136	138	9	A-A	4782
16	6	125	127	129	139	143	147	16	A-A	6339
16	6	134	136	138	139	143	147	7	A-A	11600
16	6	0	14	29	40	44	48	30	B-B	58349
16	6	0	14	29	55	63	71	49	B-B	82995
16	6	0	14	29	73	78	83	64	B-B	33584
16	6	0	14	29	102	105	108	91	B-B	19153
16	6	0	14	29	109	110	112	96	B-B	10352
16	6	0	14	29	121	123	125	109	B-B	10334
16	6	0	14	29	129	131	134	117	B-B	17366
16	6	0	14	29	138	138	139	124	B-B	4140
16	6	40	44	48	55	63	71	19	B-B	30763
16	6	40	44	48	73	78	83	34	B-B	10473
16	6	40	44	48	102	105	108	61	B-B	4966
16	6	40	44	48	109	110	112	66	B-B	3303
16	6	40	44	48	121	123	125	79	B-B	3235
16	6	40	44	48	129	131	134	87	B-B	5767
16	6	40	44	48	138	138	139	94	B-B	1723
16	6	55	63	71	73	78	83	15	B-B	26328
16	6	55	63	71	102	105	108	42	B-B	13753
16	6	55	63	71	109	110	112	47	B-B	7587
16	6	55	63	71	121	123	125	60	B-B	8698
16	6	55	63	71	129	131	134	68	B-B	12299
16	6	55	63	71	138	138	139	75	B-B	4031
16	6	73	78	83	102	105	108	27	B-B	17389
16	6	73	78	83	109	110	112	32	B-B	6891
16	6	73	78	83	121	123	125	45	B-B	7421
16	6	73	78	83	129	131	134	53	B-B	11158
16	6	73	78	83	138	138	139	60	B-B	3230
16	6	102	105	108	109	110	112	5	B-B	9087
16	6	102	105	108	121	123	125	18	B-B	5810
16	6	102	105	108	129	131	134	26	B-B	11093
16	6	102	105	108	138	138	139	33	B-B	2635
16	6	109	110	112	121	123	125	13	B-B	2837
16	6	109	110	112	129	131	134	21	B-B	5294
16	6	109	110	112	138	138	139	28	B-B	1262
16	6	121	123	125	129	131	134	8	B-B	8881
16	6	121	123	125	138	138	139	15	B-B	1569
16	6	129	131	134	138	138	139	7	B-B	3581
16	8	10	12	15	22	24	27	12	A-A	5377
16	8	10	12	15	33	35	37	23	A-A	4190
16	8	10	12	15	45	46	48	34	A-A	3873
16	8	10	12	15	69	71	73	59	A-A	3024
16	8	10	12	15	78	79	81	67	A-A	3262
16	8	10	12	15	83	89	96	77	A-A	12617
16	8	10	12	15	104	115	127	103	A-A	12009
16	8	22	24	27	33	35	37	11	A-A	8653
16	8	22	24	27	45	46	48	22	A-A	5947
16	8	22	24	27	69	71	73	47	A-A	2882
16	8	22	24	27	78	79	81	55	A-A	6234
16	8	22	24	27	83	89	96	65	A-A	10287
16	8	22	24	27	104	115	127	91	A-A	11052
16	8	33	35	37	45	46	48	11	A-A	6141
16	8	33	35	37	69	71	73	36	A-A	3322
16	8	33	35	37	78	79	81	44	A-A	4757
16	8	33	35	37	83	89	96	54	A-A	9922
16	8	33	35	37	104	115	127	80	A-A	12049
16	8	45	46	48	69	71	73	25	A-A	2276
16	8	45	46	48	78	79	81	33	A-A	3924
16	8	45	46	48	83	89	96	43	A-A	7491
16	8	45	46	48	104	115	127	69	A-A	10143
16	8	69	71	73	78	79	81	8	A-A	5537
16	8	69	71	73	83	89	96	18	A-A	9334
16	8	69	71	73	104	115	127	44	A-A	12731
16	8	78	79	81	83	89	96	10	A-A	15528
16	8	78	79	81	104	115	127	36	A-A	12672
16	8	83	89	96	104	115	127	26	A-A	58092
16	8	0	5	10	15	18	22	13	B-B	23285
16	8	0	5	10	27	30	33	25	B-B	16077
16	8	0	5	10	37	41	45	36	B-B	16391
16	8	0	5	10	48	58	69	53	B-B	42714
16	8	0	5	10	73	75	78	70	B-B	9932
16	8	0	5	10	81	82	83	77	B-B	5225
16	8	0	5	10	96	100	104	95	B-B	12793
16	8	15	18	22	27	30	33	12	B-B	11798
16	8	15	18	22	37	41	45	23	B-B	16978
16	8	15	18	22	48	58	69	40	B-B	33284
16	8	15	18	22	73	75	78	57	B-B	6780
16	8	15	18	22	81	82	83	64	B-B	3288
16	8	15	18	22	96	100	104	82	B-B	8276
16	8	27	30	33	37	41	45	11	B-B	17536
16	8	27	30	33	48	58	69	28	B-B	28837
16	8	27	30	33	73	75	78	45	B-B	7350
16	8	27	30	33	81	82	83	52	B-B	3692
16	8	27	30	33	96	100	104	70	B-B	7278
16	8	37	41	45	48	58	69	17	B-B	50502
16	8	37	41	45	73	75	78	34	B-B	11654
16	8	37	41	45	81	82	83	41	B-B	7228
16	8	37	41	45	96	100	104	59	B-B	11637
16	8	48	58	69	73	75	78	17	B-B	28447
16	8	48	58	69	81	82	83	24	B-B	11847
16	8	48	58	69	96	100	104	42	B-B	46558
16	8	73	75	78	81	82	83	7	B-B	7688
16	8	73	75	78	96	100	104	25	B-B	15821
16	8	81	82	83	96	100	104	18	B-B	6377
16	9	21	21	22	42	58	74	37	A-A	8564
16	9	21	21	22	96	109	122	88	A-A	6492
16	9	42	58	74	96	109	122	51	A-A	122998
16	9	0	10	21	22	32	42	22	B-B	162879
16	9	0	10	21	74	85	96	75	B-B	97546
16	9	22	32	42	74	85	96	53	B-B	108202
16	11	0	3	7	50	53	56	50	A-A	4988
16	11	0	3	7	57	64	72	61	A-A	7852
16	11	0	3	7	75	82	89	79	A-A	8553
16	11	0	3	7	94	107	120	104	A-A	17333
16	11	50	53	56	57	64	72	11	A-A	21899
16	11	50	53	56	75	82	89	29	A-A	15370
16	11	50	53	56	94	107	120	54	A-A	26315
16	11	57	64	72	75	82	89	18	A-A	35755
16	11	57	64	72	94	107	120	43	A-A	63097
16	11	75	82	89	94	107	120	25	A-A	97304
16	11	7	28	50	56	56	57	28	B-B	14577
16	11	7	28	50	72	73	75	45	B-B	28607
16	11	7	28	50	89	91	94	63	B-B	56318
16	11	56	56	57	72	73	75	17	B-B	2399
16	11	56	56	57	89	91	94	35	B-B	2742
16	11	72	73	75	89	91	94	18	B-B	3917
16	15	7	8	9	11	12	13	4	A-A	3316
16	15	7	8	9	27	27	28	19	A-A	838
16	15	7	8	9	31	32	33	24	A-A	1697
16	15	7	8	9	34	37	40	29	A-A	3671
16	15	7	8	9	58	59	60	51	A-A	763
16	15	7	8	9	62	63	64	55	A-A	1173
16	15	7	8	9	73	87	102	79	A-A	13695
16	15	11	12	13	27	27	28	15	A-A	1016
16	15	11	12	13	31	32	33	20	A-A	1655
16	15	11	12	13	34	37	40	25	A-A	4051
16	15	11	12	13	58	59	60	47	A-A	1253
16	15	11	12	13	62	63	64	51	A-A	1147
16	15	11	12	13	73	87	102	75	A-A	9672
16	15	27	27	28	31	32	33	5	A-A	2048
16	15	27	27	28	34	37	40	10	A-A	2499
16	15	27	27	28	58	59	60	32	A-A	450
16	15	27	27	28	62	63	64	36	A-A	482
16	15	27	27	28	73	87	102	60	A-A	6240
16	15	31	32	33	34	37	40	5	A-A	5047
16	15	31	32	33	58	59	60	27	A-A	924
16	15	31	32	33	62	63	64	31	A-A	1391
16	15	31	32	33	73	87	102	55	A-A	10102
16	15	34	37	40	58	59	60	22	A-A	2214
16	15	34	37	40	62	63	64	26	A-A	2730
16	15	34	37	40	73	87	102	50	A-A	25398
16	15	58	59	60	62	63	64	4	A-A	2839
16	15	58	59	60	73	87	102	28	A-A	9452
16	15	62	63	64	73	87	102	24	A-A	9977
16	15	0	3	7	9	10	11	7	B-B	4893
16	15	0	3	7	13	20	27	17	B-B	19170
16	15	0	3	7	28	29	31	26	B-B	4282
16	15	0	3	7	33	33	34	30	B-B	2603
16	15	0	3	7	40	49	58	46	B-B	14842
16	15	0	3	7	60	61	62	58	B-B	2831
16	15	0	3	7	64	68	73	65	B-B	7876
16	15	9	10	11	13	20	27	10	B-B	15956
16	15	9	10	11	28	29	31	19	B-B	2055
16	15	9	10	11	33	33	34	23	B-B	1139
16	15	9	10	11	40	49	58	39	B-B	10319
16	15	9	10	11	60	61	62	51	B-B	1460
16	15	9	10	11	64	68	73	58	B-B	3981
16	15	13	20	27	28	29	31	9	B-B	20748
16	15	13	20	27	33	33	34	13	B-B	7632
16	15	13	20	27	40	49	58	29	B-B	51991
16	15	13	20	27	60	61	62	41	B-B	8054
16	15	13	20	27	64	68	73	48	B-B	24039
16	15	28	29	31	33	33	34	4	B-B	3129
16	15	28	29	31	40	49	58	20	B-B	13745
16	15	28	29	31	60	61	62	32	B-B	1340
16	15	28	29	31	64	68	73	39	B-B	4537
16	15	33	33	34	40	49	58	16	B-B	6430
16	15	33	33	34	60	61	62	28	B-B	832
16	15	33	33	34	64	68	73	35	B-B	3624
16	15	40	49	58	60	61	62	12	B-B	9474
16	15	40	49	58	64	68	73	19	B-B	26981
16	15	60	61	62	64	68	73	7	B-B	6050
16	17	4	8	13	14	14	15	6	A-A	3856
16	17	4	8	13	24	30	36	22	A-A	13984
16	17	4	8	13	44	47	50	39	A-A	5108
16	17	4	8	13	66	67	68	59	A-A	2452
16	17	4	8	13	70	73	76	65	A-A	6856
16	17	4	8	13	78	83	88	75	A-A	10067
16	17	14	14	15	24	30	36	16	A-A	2332
16	17	14	14	15	44	47	50	33	A-A	979
16	17	14	14	15	66	67	68	53	A-A	333
16	17	14	14	15	70	73	76	59	A-A	912
16	17	14	14	15	78	83	88	69	A-A	1575
16	17	24	30	36	44	47	50	17	A-A	6191
16	17	24	30	36	66	67	68	37	A-A	2877
16	17	24	30	36	70	73	76	43	A-A	5890
16	17	24	30	36	78	83	88	53	A-A	11416
16	17	44	47	50	66	67	68	20	A-A	2689
16	17	44	47	50	70	73	76	26	A-A	6287
16	17	44	47	50	78	83	88	36	A-A	9165
16	17	66	67	68	70	73	76	6	A-A	8785
16	17	66	67	68	78	83	88	16	A-A	5239
